stop_name,parent_station,zone_id,stop_id,stop_desc,stop_lat,stop_lon,location_type,platform_code
Nethenalli,nan,NETH1,27443,Nethenalli (Towards Magadi),12.94226,77.22136,,nan
Nethenalli,nan,NETH1,34149,Nethenalli (Towards Managal),12.94226,77.2214,,nan
Nethravathi Block-05,nan,NTRVB,38871,Nethravathi Block-05 (Towards NGV),12.94553,77.62274,,nan
Nettakallappa Circle,nan,NKPC,23685,Nettakallappa Circle (Towards Gandhi Bazaar),12.93945,77.57204,,nan
Nettakallappa Circle,nan,NKPC,23729,Nettakallappa Circle (Towards South End Circle),12.93917,77.57175,,nan
Nettigere,nan,NTGR,23639,Nettigere (Towards Muni Nagara),12.75896,77.49443,,nan
Nettigere,nan,NTGR,24123,Nettigere (Towards Nettigere Cross),12.75892,77.49446,,nan
Nettigere Cross,nan,NTGRC,23551,Nettigere Cross (Towards Nettigere),12.76118,77.48671,,nan
Nettigere Cross,nan,NTGRC,23626,Nettigere Cross (Towards Kaggalipura),12.76129,77.48658,,nan
New Baldwin International School,nan,NBS,27447,New Baldwin International School (Towards Budigere),13.07263,77.73716,,nan
New Baldwin International School,nan,NBS,34151,New Baldwin International School (Towards Budigere Cross),13.07254,77.73721,,nan
New Baldwin School,nan,NBDNSH,22358,New Baldwin School (Towards B Channasandra),13.01456,77.65779,,nan
New Baldwin School,nan,NBDNSH,22359,New Baldwin School (Towards Shivaji Nagara),13.01433,77.65818,,nan
New Byrohalli,nan,NBRHL1,27451,New Byrohalli (Towards Hunasemaradapalya),12.91938,77.45602,,nan
New Byrohalli,nan,NBRHL1,34153,New Byrohalli (Towards Kengeri),12.91943,77.45588,,nan
New Gabbadi,nan,NWGBDI,23611,New Gabbadi (Towards Kanakapura),12.71347,77.48163,,nan
New Gabbadi,nan,NWGBDI,23620,New Gabbadi (Towards kaggalipura),12.71338,77.48144,,nan
New Guddadahalli,nan,NGUDH,21056,New Guddadahalli (Towards Sirsi Circle),12.95587,77.54596,,nan
New Guddadahalli,nan,NGUDH,21057,New Guddadahalli (Towards MCTC Bus Station),12.95641,77.54761,,nan
New Horizon College,nan,NHC3,21058,New Horizon College (Towards Central Silk Board),12.93544,77.69123,,nan
New Horizon College,nan,NHC3,21059,New Horizon College (Towards Hebbala),12.93516,77.69063,,nan
New Horizon School,nan,new,22360,New Horizon School (Towards Domlur),12.96897,77.64142,,nan
New Horizon School,nan,new,22361,New Horizon School (Towards KFC),12.9689,77.64129,,nan
New MICO Gate,nan,NMGHR,24169,New MICO Gate (Towards Hosa Road),12.87029,77.6583,,nan
New MICO Gate,nan,NMGHR,24175,New MICO Gate (Towards Bengaluru Central Jail),12.87041,77.6583,,nan
Nice Road Junction,nan,JTFRM,38821,Nice Road Junction (Towards Talaghattapura),12.86005,77.5287,,nan
Nice Road Junction Beguru,nan,BGNCRDJ1,24140,Nice Road Junction Beguru (Towards Vaddarapalya),12.8545,77.6095,,nan
Nice Road Junction Beguru,nan,BGNCRDJ1,24339,Nice Road Junction Beguru (Towards Beguru),12.8545,77.60942,,nan
Nidaghatta,nan,NDGT,27473,Nidaghatta (Towards Dodda Nallala),13.09565,77.87034,,nan
Nidaghatta,nan,NDGT,34161,Nidaghatta (Towards Kolara Road),13.09561,77.8703,,nan
Nimbekaipura,nan,NMBP,27475,Nimbekaipura (Towards Hosakote),13.05853,77.75585,,nan
Nimbekaipura Gate,nan,NMBKPR,27477,Nimbekaipura Gate (Towards KatamaNalluru Gate),13.05297,77.7598,,nan
Nimbekaipura Gate,nan,NMBKPR,34163,Nimbekaipura Gate (Towards Nimbekaipura),13.05282,77.75974,,nan
Nimhans Hospital,nan,NMH,21064,Nimhans Hospital (Towards Bengaluru Dairy Circle),12.93989,77.59775,,nan
Nimhans Hospital,nan,NMH,21065,Nimhans Hospital (Towards Shanthi Nagara),12.93871,77.59824,,nan
Nimishamba Temple,nan,NMST,27480,Nimishamba Temple (Towards RR Gate),12.92485,77.51789,,nan
Nimishamba Temple,nan,NMST,34164,Nimishamba Temple (Towards BEML Layout),12.92491,77.51788,,nan
Ningegowdana Doddy,nan,LNGND1,34165,Ningegowdana Doddy (Towards Manchanabele),12.85664,77.33391,,nan
Ningegowdana Doddy,nan,LNGND1,35857,Ningegowdana Doddy (Towards Hagalahalli),12.8566,77.33393,,nan
Niranjan Genises Apartment,nan,NICE16STN,27483,Niranjan Genises Apartment (Towards NGABGR),12.86516,77.6232,,nan
Nirmala Store,nan,NIRMS,21066,Nirmala Store (Towards Giri Nagara),12.94162,77.55957,,nan
Nisarga Badavane,nan,NSRBDVR,27486,Nisarga Badavane (Towards Koppa Gate),12.78296,77.61292,,nan
Nisarga Badavane,nan,NSRBDVR,34166,Nisarga Badavane (Towards Nisarga Badavane),12.78296,77.61296,,nan
Nisarga Badavane Cross,nan,NSRBVENE,23504,Nisarga Badavane Cross (Towards Kasuvinakunte),12.78038,77.60242,,nan
Nisarga Badavane Cross,nan,NSRBVENE,23507,Nisarga Badavane Cross (Towards Begihalli),12.78035,77.60238,,nan
Nisarga Badavane East Gate,nan,NSBDV,27488,Nisarga Badavane East Gate (Towards Harappanahalli),12.78732,77.62163,,nan
Nisarga Badavane East Gate,nan,NSBDV,34167,Nisarga Badavane East Gate (Towards Nandanavana Badavane),12.78732,77.62171,,nan
Nisarga Layout,nan,NLO,27490,Nisarga Layout (Towards Mattahalli),13.07161,77.4528,,nan
Nisarga Layout,nan,NLO,34168,Nisarga Layout (Towards Makali),13.07167,77.45283,,nan
Nishane,nan,NSNE,27492,Nishane (Towards Gottigehalli),12.73197,77.52192,,nan
Nishane,nan,NSNE,34169,Nishane (Towards Mukkodlu),12.73194,77.52191,,nan
Nithyananda Ashrama,nan,NNDA,34170,Nithyananda Ashrama (Towards Manchegowdanapalya),12.77785,77.37822,,nan
Nithyanandanagara,nan,NTN2,39912,Nithyanandanagara (Towards BGS College Gate),12.8466,77.46146,,nan
Nithyanandanagara,nan,NTN2,39913,Nithyanandanagara (Towards Devagere Colony),12.84649,77.46145,,nan
Nitte International School,nan,MDPHC1,27496,Nitte International School (Towards Mylappanahalli),13.14788,77.55096,,nan
Nitte International School,nan,NITTEIS,34171,Nitte International School (Towards Mylappanahalli Cross),13.14791,77.55089,,nan
Niviksha Arcade Yelahanka 5th phase,nan,YST5thPH,39711,Niviksha Arcade Yelahanka 5th phase (Towards Yelahanka 5th phase),13.10426,77.57004,,nan
Nobel Residency,nan,NBRSCGT,24139,Nobel Residency (Towards St Merrys School),12.85876,77.61194,,nan
Nobel Residency,nan,NBRSCGT,24340,Nobel Residency (Towards Beguru),12.85879,77.61186,,nan
Nobo Nagara,nan,NBNGR,27501,Nobo Nagara (Towards AECS Dental College),12.8682,77.59783,,nan
Nobo Nagara,nan,NBNGR,34173,Nobo Nagara (Towards Meenakshi Temple),12.86809,77.59783,,nan
Noor Nagara,nan,NRN,22365,Noor Nagara (Towards Nagavara),13.08003,77.63413,,nan
Noor Nagara,nan,NRN,22366,Noor Nagara (Towards Bellahalli Junction),13.08,77.63398,,nan
North Road,nan,NRR,21067,North Road (Towards Ramakrishna Ashrama),12.94816,77.57055,,nan
North Road,nan,NRR,22678,North Road (Towards Lalbagh West Gate),12.94828,77.57066,,nan
Nosenuru,nan,NSN2,27505,Nosenuru (Towards Nosenoor),12.74882,77.65036,,nan
Nosenuru,nan,NSN2,34175,Nosenuru (Towards Dyavasandra),12.74886,77.65034,,nan
Nosenuru Cross,nan,NSRC1,27507,Nosenuru Cross (Towards Konasandra Cross),12.74926,77.64427,,nan
Nosenuru Cross,nan,NSRC1,34176,Nosenuru Cross (Towards Aduru),12.74929,77.64431,,nan
Nrithyagrama,nan,NRG,27509,Nrithyagrama (Towards Hesarughatta Village),13.16193,77.4588,,nan
Nrupathunganagara Chandana Hospital,nan,NTR0,21583,Nrupathunganagara Chandana Hospital (Towards Nagarabhavi Village),12.95823,77.50972,,nan
Nruthyagrama Gate,nan,NGS1,27512,Nruthyagrama Gate (Towards Hesaraghatta),13.15419,77.473,,nan
Nruthyagrama Gate,nan,NGS1,34177,Nruthyagrama Gate (Towards Nrutya Grama),13.15417,77.47297,,nan
Nursery Farm,nan,NRSFM,27517,Nursery Farm (Towards Chandapura),12.829,77.71995,,nan
Nursery Farm,nan,NRSFM,34179,Nursery Farm (Towards Kammasandra),12.82884,77.71973,,nan
Nursery Maragondanahalli,nan,FRSTG3,27519,Nursery Maragondanahalli (Towards Tavarakere),12.93631,77.43851,,nan
Nursery Maragondanahalli,nan,FRSTG3,34180,Nursery Maragondanahalli (Towards Maragondanahalli),12.93633,77.43847,,nan
Nursery Nelamangala,nan,NMLN,22367,Nursery Nelamangala (Towards Jalahalli Cross),13.09008,77.40945,,nan
Nursery Nelamangala,nan,NMLN,27520,Nursery Nelamangala (Towards Nelamangala),13.09011,77.40928,,nan
Nyanappanahalli Bus Stand,nan,NYH,29368,Nyanappanahalli Bus Stand (Towards Devara Chikkanahalli),12.879,77.61656,,nan
Nyanappanahalli Bus Stand,nan,NYH,34125,Nyanappanahalli Bus Stand (Towards Yalenahalli),12.87896,77.61663,,nan
Nyaya Degula,nan,NYDGMLYC,27523,Nyaya Degula (Towards Nyaya Degula),12.95419,77.59038,,nan
OB Chudanahalli,nan,OBC,27529,OB Chudanahalli (Towards Talagere),12.81789,77.52054,,nan
OB Chudanahalli,nan,OBCAH,34184,OB Chudanahalli (Towards Udhipalya),12.81786,77.52058,,nan
OB Chudanahalli Sri Sri Ayurvedic Hospital,nan,OBCAH,39611,OB Chudanahalli Sri Sri Ayurvedic Hospital (Towards Last Stop),12.82239,77.52124,,nan
OMBR Layout,nan,OMBRL,27541,OMBR Layout (Towards B Channasandra),13.00824,77.65236,,nan
OMBR Layout,nan,OMBRL,34189,OMBR Layout (Towards Banasawadi),13.00824,77.65233,,nan
OMEX Circle,nan,OSRCL,27542,OMEX Circle (Towards APC Circle),12.79879,77.66117,,nan
OMEX Circle Sriramapura,nan,OSRCL,35235,OMEX Circle Sriramapura (Towards Srirampura),12.7992,77.66107,,nan
OTC Circle,nan,OTCLE,27554,OTC Circle (Towards Kallabala Cross /Jigani APC),12.7813,77.63085,,nan
OTC Circle,nan,OTCLE,34194,OTC Circle (Towards Jigani Tent),12.78122,77.63079,,nan
Oasis School,nan,OASIS1,27527,Oasis School (Towards Yarappana Bande),13.08934,77.66634,,nan
Oasis School,nan,OASIS2,34183,Oasis School (Towards Kannuru),13.0894,77.66676,,nan
Obalapura Anjaneyaswamy Temple,nan,OAST,39723,Obalapura Anjaneyaswamy Temple (Towards Dunnasandra Cross),12.96897,77.81824,,nan
Obalapura Anjaneyaswamy Temple,nan,OAST,39724,Obalapura Anjaneyaswamy Temple (Towards Kalkunte Agrahara),12.96896,77.81828,,nan
Obalapura Gate,nan,OBLGT,22368,Obalapura Gate (Towards Chikka Thirupathi),12.95627,77.82412,,nan
Obalapura Gate,nan,OBLGT,22369,Obalapura Gate (Towards Anugondanahalli),12.95623,77.82412,,nan
Obanayakanahalli,nan,nan,39657,Obanayakanahalli (Towards Yelachagere),13.10081,77.36407,,nan
Oil Mill Road Junction,nan,JNOMR,30396,Oil Mill Road Junction (Towards Kammanahalli),13.01278,77.63536,,nan
Oil Mill Road Junction,nan,JNOMR,33152,Oil Mill Road Junction (Towards Lingarajapura),13.01281,77.63541,,nan
Okalipura,nan,OKLPR,27532,Okalipura (Towards Gandhi School),12.98284,77.56813,,nan
Okalipura,nan,OKPRA,21071,Okalipura (Towards Kempegowda Bus Station),12.98267,77.56837,,nan
Okalipura,nan,OKPRA,35387,Okalipura (Towards Magadi Road),12.98229,77.56783,,nan
Old Baiyappanahalli,nan,OBH1,22370,Old Baiyappanahalli (Towards Banasawadi),12.99432,77.64414,,nan
Old Baiyappanahalli,nan,OBH1,22371,Old Baiyappanahalli (Towards Isolation),12.99431,77.64424,,nan
Olive Hostel jayanna Circle,nan,PTGRJC,39852,Olive Hostel jayanna Circle (Towards RR Temple),12.92484,77.51436,,nan
Om Shakthi Temple,nan,OSTVLO,27537,Om Shakthi Temple (Towards Horamavu),13.03955,77.66814,,nan
Om Shakthi Temple,nan,OSTVLO,34187,Om Shakthi Temple (Towards K Channasandra),13.03961,77.6681,,nan
Om Shree Circle,nan,OMSHC,27539,Om Shree Circle (Towards Hosakote),13.06903,77.79353,,nan
Om Shree Circle,nan,OMSHC,34188,Om Shree Circle (Towards Vagata),13.06917,77.79366,,nan
Omkar Hills,nan,OMKH,22372,Omkar Hills (Towards Uttarahalli),12.90477,77.50457,,nan
Omkar Hills,nan,OMKH,22373,Omkar Hills (Towards Kengeri),12.90473,77.50461,,nan
Omkar Hills,nan,OMKH1,27544,Omkar Hills (Towards Iskcon Vaikunta Temple (Vasanthapura)),12.90421,77.50441,,nan
Onti Mane,nan,ontm,27549,Onti Mane (Towards Vajragiri Estate),12.84383,77.55108,,nan
Onti Mane,nan,ontm,34190,Onti Mane (Towards Amruth Nagara),12.84384,77.55114,,nan
Orion Mall Malleshwaram,nan,HBNJGKIOUP,27551,Orion Mall Malleshwaram (Towards Vivekananda College),13.01072,77.55451,,nan
Out Door Clothing Company,nan,TEPLP,27555,Out Door Clothing Company (Towards TVS Cross),13.02301,77.51709,,nan
Oxford Medical College Yadavanahalli,nan,ssss,27560,Oxford Medical College Yadavanahalli (Towards Yadavanahalli),12.78964,77.75776,,nan
Ozone Apartment,nan,OZAP2,40487,Ozone Apartment (Towards Haraluru),12.90839,77.66376,,nan
Ozone Apartment,nan,OZAP2,40488,Ozone Apartment (Towards Sarjapura Road),12.9083,77.6637,,nan
P and T Colony,nan,P T C,34196,P and T Colony (Towards Puspanjali Talkies),13.02466,77.60525,,nan
P and T Quarters,nan,PTQ,21073,P and T Quarters (Towards R T Nagara Police Station),13.0215,77.6046,,nan
P and T Quarters,nan,PTQ,21074,P and T Quarters (Towards Kaval Byrasandra),13.02155,77.60454,,nan
PAPAS Trading PVT LTD,nan,PPAT,36531,PAPAS Trading PVT LTD (Towards Arakere Gate),12.89154,77.59422,,nan
PES College,nan,PESC2,21088,PES College (Towards Banashankari Bus Stand),12.93522,77.53674,,nan
PES College,nan,PESC3,21089,PES College (Towards Nayandahalli),12.93489,77.53707,,nan
PESCE College Electronic City,nan,PESIT,21090,PESCE College Electronic City (Towards Hosa Road),12.85897,77.66179,,nan
PESCE College Electronic City,nan,PESIT,22380,PESCE College Electronic City (Towards Electronic City),12.85881,77.6624,,nan
PVP School,nan,PVPS,22406,PVP School (Towards Shirke),12.94825,77.49711,,nan
PVP School,nan,PVPS,22407,PVP School (Towards Bengaluru University Quarters),12.94826,77.49697,,nan
Paaduka Mandira,nan,PAMA,34197,Paaduka Mandira (Towards Banashankari 5th Stage),12.89616,77.53164,,nan
Pachepalya,nan,PCPLY1,27568,Pachepalya (Towards Donnenahalli),12.88411,77.3608,,nan
Pachepalya,nan,PCPLY1,34199,Pachepalya (Towards Pachepalya Cross),12.88406,77.36081,,nan
Pachepalya Cross,nan,PCHPL,27570,Pachepalya Cross (Towards Manchanabele),12.88539,77.35834,,nan
Pachepalya Cross,nan,PCHPL,34200,Pachepalya Cross (Towards Pachepalya),12.88548,77.35822,,nan
Padmanabha Nagara,nan,PDMN,35088,Padmanabha Nagara (Towards Chikkalasandra),12.91824,77.55968,,nan
Padmanabha Nagara,nan,PDMN,35196,Padmanabha Nagara (Towards Devegowda Petrol Bunk),12.91811,77.55964,,nan
Padmanabha Nagara,nan,PDNGRA,35935,Padmanabha Nagara (Towards Padmanabha Nagara Rock),12.91798,77.55994,,nan
Padmanabha Nagara Rock,nan,PDMNRC,27572,Padmanabha Nagara Rock (Towards Padmanabha Nagara),12.91845,77.55737,,nan
Padmanabha Nagara Rock,nan,PDMNRC,35210,Padmanabha Nagara Rock (Towards Last Stop),12.91845,77.55743,,nan
Padmavathi Srinivasa Temple Cross,nan,PSTMPL,39643,Padmavathi Srinivasa Temple Cross (Towards Makali),13.07514,77.45139,,nan
Padmavathi Srinivasa Temple Cross,nan,PSTMPL,39644,Padmavathi Srinivasa Temple Cross (Towards Nagaroor Cross),13.07512,77.45134,,nan
Pakegowdanapalya,nan,PKGNPL,27566,Pakegowdanapalya (Towards Siluvepura),13.11442,77.51063,,nan
Pakegowdanapalya,nan,PKGNPL,34198,Pakegowdanapalya (Towards Dodda Byalakere),13.11445,77.51059,,nan
PalPaldinne,nan,PLNDN,27574,PalPaldinne (Towards Doddaballapura),13.38783,77.5424,,nan
Palace Ground,nan,PLCGR,21075,Palace Ground (Towards Palace Guttahalli),13.01061,77.58399,,nan
Palace Ground,nan,PLCGR,21076,Palace Ground (Towards Mekhri Circle),13.01057,77.58378,,nan
Palanahalli Gate,nan,PALH,27578,Palanahalli Gate (Towards Yalahanka Police Station),13.11678,77.60847,,nan
Palanahalli Gate,nan,PALH,34203,Palanahalli Gate (Towards Devanahalli),13.11708,77.60807,,nan
Palanajogahalli Church,nan,PLNJC1,27582,Palanajogahalli Church (Towards Doddaballapura),13.31993,77.53562,,nan
Palanajogahalli Church,nan,PLNJC1,34205,Palanajogahalli Church (Towards Ghati Subramanya),13.31987,77.53553,,nan
Pallavi Talkies,nan,PLVT,22667,Pallavi Talkies (Towards Kempegowda Bus Station),12.9679,77.59102,,nan
Palpaldinne,nan,PLNDN,34201,Palpaldinne (Towards Ghati Subramanya),13.3878,77.54237,,nan
Palya Gate,nan,PLGT1,34208,Palya Gate (Towards Devanahalli),13.22145,77.68232,,nan
Palya Gate,nan,PLGT1,34209,Palya Gate (Towards Yalahanka),13.22143,77.68249,,nan
Panathuru,nan,PNTR1,23705,Panathuru (Towards Bodana Hosahalli),12.93657,77.70368,,nan
Panathuru,nan,PNTR1,23708,Panathuru (Towards Kadabisanahalli),12.93652,77.7037,,nan
Panathuru Circle,nan,PNT1,23706,Panathuru Circle (Towards Gunjuru),12.93561,77.7058,,nan
Panathuru Circle,nan,PNTR2,23707,Panathuru Circle (Towards Kadabisanahalli),12.93554,77.70582,,nan
Panathuru Dinne,nan,PNTDNI4,27591,Panathuru Dinne (Towards Gunjuru),12.92931,77.71296,,nan
Panathuru Dinne,nan,PNTDNI4,34210,Panathuru Dinne (Towards Panaturu),12.92927,77.71295,,nan
Panchasheela Nagara,nan,PNCR,27593,Panchasheela Nagara (Towards Srinivasa Nagara),12.97437,77.52051,,nan
Pandithana Agrahara,nan,PDNAGRA,27595,Pandithana Agrahara (Towards Pandithana Agrahara Junction),12.88219,77.82741,,nan
Pandithana Agrahara,nan,PDNAGRA,34212,Pandithana Agrahara (Towards Pandithana Agrahara),12.88201,77.82744,,nan
Pandithana Agrahara Junction,nan,JNOF PND,23414,Pandithana Agrahara Junction (Towards Dodda Thimmasandra),12.88492,77.81582,,nan
Pandithana Agrahara Junction,nan,JNOPNDAGR,35367,Pandithana Agrahara Junction (Towards Mugaluru),12.88498,77.81579,,nan
Pandurangapura,nan,PDRPR,34214,Pandurangapura (Towards Beerasandra Chapradakallu),13.26936,77.66061,,nan
Pandurangapura,nan,PRNGPR,27600,Pandurangapura (Towards Devanahalli),13.2695,77.66056,,nan
Pankaj Dairy,nan,PKJDY3,23424,Pankaj Dairy (Towards Cox Town),12.99543,77.62348,,nan
Pankaj Dairy,nan,PKJDY3,23753,Pankaj Dairy (Towards Jeevanahalli),12.99591,77.62385,,nan
Papabhovipalya,nan,PBP1,34215,Papabhovipalya (Towards Machanayakanahalli),13.13718,77.37784,,nan
Papaiahnapalya,nan,PPNPL,27604,Papaiahnapalya (Towards Ravuttanahalli),13.06567,77.40414,,nan
Papaiahnapalya,nan,PPNPL,34216,Papaiahnapalya (Towards Mallapura),13.06565,77.40408,,nan
Papanahalli,nan,PPN,27606,Papanahalli (Towards Sulibele),13.21389,77.80222,,nan
